time_ns,n_channel_water,n_ww_hbonds
8.436000025151139425e+01,1.800000000000000000e+01,1.300000000000000000e+01
8.437000025154119953e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.438000025157101902e+01,2.000000000000000000e+01,1.800000000000000000e+01
8.439000025160083851e+01,1.800000000000000000e+01,1.700000000000000000e+01
8.440000025163064379e+01,1.900000000000000000e+01,1.500000000000000000e+01
8.441000025166046328e+01,1.700000000000000000e+01,1.600000000000000000e+01
8.442000025169026856e+01,1.500000000000000000e+01,1.400000000000000000e+01
8.443000025172008804e+01,1.600000000000000000e+01,1.300000000000000000e+01
8.444000025174990753e+01,2.000000000000000000e+01,1.500000000000000000e+01
8.445000025177971281e+01,1.800000000000000000e+01,1.200000000000000000e+01
8.446000025180953230e+01,1.800000000000000000e+01,1.200000000000000000e+01
8.447000025183935179e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.448000025186915707e+01,1.600000000000000000e+01,1.100000000000000000e+01
8.449000025189897656e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.450000025192878184e+01,1.800000000000000000e+01,9.000000000000000000e+00
8.451000025195860132e+01,1.900000000000000000e+01,1.500000000000000000e+01
8.452000025198842081e+01,1.800000000000000000e+01,1.200000000000000000e+01
8.453000025201822609e+01,2.300000000000000000e+01,1.600000000000000000e+01
8.454000025204804558e+01,2.000000000000000000e+01,1.600000000000000000e+01
8.455000025207785086e+01,2.000000000000000000e+01,1.600000000000000000e+01
8.456000025210767035e+01,1.800000000000000000e+01,1.600000000000000000e+01
8.457000025213748984e+01,2.000000000000000000e+01,2.000000000000000000e+01
8.458000025216729512e+01,2.100000000000000000e+01,2.000000000000000000e+01
8.459000025219711461e+01,2.000000000000000000e+01,1.700000000000000000e+01
8.460000025222693409e+01,1.900000000000000000e+01,1.700000000000000000e+01
8.461000025225673937e+01,1.900000000000000000e+01,2.000000000000000000e+01
8.462000025228655886e+01,2.000000000000000000e+01,2.000000000000000000e+01
8.463000025231636414e+01,2.100000000000000000e+01,1.700000000000000000e+01
8.464000025234618363e+01,1.800000000000000000e+01,1.400000000000000000e+01
8.465000025237600312e+01,1.900000000000000000e+01,2.000000000000000000e+01
8.466000025240580840e+01,1.900000000000000000e+01,1.600000000000000000e+01
8.467000025243562789e+01,1.800000000000000000e+01,1.600000000000000000e+01
8.468000025246544737e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.469000025249525265e+01,1.800000000000000000e+01,1.600000000000000000e+01
8.470000025252507214e+01,1.800000000000000000e+01,1.500000000000000000e+01
8.471000025255487742e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.472000025258469691e+01,1.800000000000000000e+01,1.300000000000000000e+01
8.473000025261451640e+01,2.000000000000000000e+01,1.300000000000000000e+01
8.474000025264432168e+01,1.900000000000000000e+01,1.400000000000000000e+01
8.475000025267414117e+01,1.900000000000000000e+01,1.600000000000000000e+01
8.476000025270394644e+01,1.800000000000000000e+01,1.500000000000000000e+01
8.477000025273376593e+01,1.600000000000000000e+01,1.300000000000000000e+01
8.478000025276358542e+01,1.800000000000000000e+01,1.600000000000000000e+01
8.479000025279339070e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.480000025282321019e+01,1.600000000000000000e+01,8.000000000000000000e+00
8.481000025285302968e+01,1.700000000000000000e+01,1.000000000000000000e+01
8.482000025288283496e+01,1.800000000000000000e+01,1.300000000000000000e+01
8.483000025291265445e+01,1.800000000000000000e+01,1.400000000000000000e+01
8.484000025294245972e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.485000025297227921e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.486000025300209870e+01,1.800000000000000000e+01,1.100000000000000000e+01
8.487000025303190398e+01,2.000000000000000000e+01,1.400000000000000000e+01
8.488000025306172347e+01,2.000000000000000000e+01,1.300000000000000000e+01
8.489000025309152875e+01,1.800000000000000000e+01,1.200000000000000000e+01
8.490000025312134824e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.491000025315116773e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.492000025318097300e+01,1.700000000000000000e+01,2.000000000000000000e+01
8.493000025321079249e+01,1.900000000000000000e+01,1.600000000000000000e+01
8.494000025324061198e+01,1.800000000000000000e+01,1.400000000000000000e+01
8.495000025327041726e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.496000025330023675e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.497000025333004203e+01,1.800000000000000000e+01,1.200000000000000000e+01
8.498000025335986152e+01,2.000000000000000000e+01,1.500000000000000000e+01
8.499000025338968101e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.500000025341948628e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.501000025344930577e+01,1.900000000000000000e+01,1.300000000000000000e+01
8.502000025347912526e+01,1.600000000000000000e+01,1.300000000000000000e+01
8.503000025350893054e+01,1.800000000000000000e+01,1.600000000000000000e+01
8.504000025353875003e+01,1.900000000000000000e+01,1.400000000000000000e+01
8.505000025356855531e+01,1.900000000000000000e+01,1.400000000000000000e+01
8.506000025359837480e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.507000025362819429e+01,1.900000000000000000e+01,1.300000000000000000e+01
8.508000025365799956e+01,1.800000000000000000e+01,1.200000000000000000e+01
8.509000025368781905e+01,1.900000000000000000e+01,1.600000000000000000e+01
8.510000025371762433e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.511000025374744382e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.512000025377726331e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.513000025380706859e+01,2.000000000000000000e+01,1.500000000000000000e+01
8.514000025383688808e+01,1.700000000000000000e+01,1.500000000000000000e+01
8.515000025386670757e+01,1.800000000000000000e+01,1.400000000000000000e+01
8.516000025389651285e+01,1.500000000000000000e+01,1.000000000000000000e+01
8.517000025392633233e+01,1.800000000000000000e+01,1.700000000000000000e+01
8.518000025395613761e+01,1.900000000000000000e+01,1.700000000000000000e+01
8.519000025398595710e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.520000025401577659e+01,1.800000000000000000e+01,1.000000000000000000e+01
8.521000025404558187e+01,1.800000000000000000e+01,1.400000000000000000e+01
8.522000025407540136e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.523000025410520664e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.524000025413502613e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.525000025416484561e+01,1.700000000000000000e+01,1.000000000000000000e+01
8.526000025419465089e+01,1.300000000000000000e+01,9.000000000000000000e+00
8.527000025422447038e+01,1.900000000000000000e+01,1.300000000000000000e+01
8.528000025425428987e+01,1.900000000000000000e+01,1.200000000000000000e+01
8.529000025428409515e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.530000025431391464e+01,1.800000000000000000e+01,1.500000000000000000e+01
8.531000025434371992e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.532000025437353941e+01,1.600000000000000000e+01,9.000000000000000000e+00
8.533000025440335889e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.534000025443316417e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.535000025446298366e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.536000025449280315e+01,1.700000000000000000e+01,1.600000000000000000e+01
8.537000025452260843e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.538000025455242792e+01,1.600000000000000000e+01,1.300000000000000000e+01
8.539000025458223320e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.540000025461205269e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.541000025464187217e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.542000025467167745e+01,1.600000000000000000e+01,1.100000000000000000e+01
8.543000025470149694e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.544000025473130222e+01,1.800000000000000000e+01,1.000000000000000000e+01
8.545000025476112171e+01,1.500000000000000000e+01,9.000000000000000000e+00
8.546000025479094120e+01,1.600000000000000000e+01,1.600000000000000000e+01
8.547000025482074648e+01,1.500000000000000000e+01,8.000000000000000000e+00
8.548000025485056597e+01,1.600000000000000000e+01,1.000000000000000000e+01
8.549000025488038546e+01,1.600000000000000000e+01,1.000000000000000000e+01
8.550000025491019073e+01,1.500000000000000000e+01,8.000000000000000000e+00
8.551000025494001022e+01,1.300000000000000000e+01,8.000000000000000000e+00
8.552000025496981550e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.553000025499963499e+01,1.600000000000000000e+01,1.100000000000000000e+01
8.554000025502945448e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.555000025505925976e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.556000025508907925e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.557000025511888452e+01,1.600000000000000000e+01,9.000000000000000000e+00
8.558000025514870401e+01,1.500000000000000000e+01,9.000000000000000000e+00
8.559000025517852350e+01,1.800000000000000000e+01,1.200000000000000000e+01
8.560000025520832878e+01,1.600000000000000000e+01,1.300000000000000000e+01
8.561000025523814827e+01,1.600000000000000000e+01,1.300000000000000000e+01
8.562000025526796776e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.563000025529777304e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.564000025532759253e+01,1.500000000000000000e+01,1.200000000000000000e+01
8.565000025535739780e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.566000025538721729e+01,1.600000000000000000e+01,9.000000000000000000e+00
8.567000025541703678e+01,1.600000000000000000e+01,1.300000000000000000e+01
8.568000025544684206e+01,1.700000000000000000e+01,1.000000000000000000e+01
8.569000025547666155e+01,1.800000000000000000e+01,1.300000000000000000e+01
8.570000025550648104e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.571000025553628632e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.572000025556610581e+01,1.600000000000000000e+01,1.100000000000000000e+01
8.573000025559591109e+01,1.800000000000000000e+01,1.400000000000000000e+01
8.574000025562573057e+01,1.700000000000000000e+01,1.500000000000000000e+01
8.575000025565555006e+01,1.600000000000000000e+01,1.100000000000000000e+01
8.576000025568535534e+01,1.800000000000000000e+01,1.600000000000000000e+01
8.577000025571517483e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.578000025574498011e+01,1.800000000000000000e+01,1.400000000000000000e+01
8.579000025577479960e+01,1.800000000000000000e+01,1.500000000000000000e+01
8.580000025580461909e+01,1.900000000000000000e+01,1.600000000000000000e+01
8.581000025583442437e+01,1.700000000000000000e+01,1.600000000000000000e+01
8.582000025586424385e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.583000025589406334e+01,1.700000000000000000e+01,1.500000000000000000e+01
8.584000025592386862e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.585000025595368811e+01,1.200000000000000000e+01,8.000000000000000000e+00
8.586000025598349339e+01,1.700000000000000000e+01,1.000000000000000000e+01
8.587000025601331288e+01,1.900000000000000000e+01,1.400000000000000000e+01
8.588000025604313237e+01,1.700000000000000000e+01,1.500000000000000000e+01
8.589000025607293765e+01,1.800000000000000000e+01,1.300000000000000000e+01
8.590000025610275713e+01,1.700000000000000000e+01,1.000000000000000000e+01
8.591000025613257662e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.592000025616238190e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.593000025619220139e+01,1.500000000000000000e+01,1.400000000000000000e+01
8.594000025622200667e+01,1.500000000000000000e+01,1.200000000000000000e+01
8.595000025625182616e+01,1.600000000000000000e+01,1.000000000000000000e+01
8.596000025628164565e+01,1.500000000000000000e+01,1.000000000000000000e+01
8.597000025631145093e+01,1.300000000000000000e+01,8.000000000000000000e+00
8.598000025634127041e+01,1.400000000000000000e+01,1.000000000000000000e+01
8.599000025637107569e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.600000025640089518e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.601000025643071467e+01,1.700000000000000000e+01,1.700000000000000000e+01
8.602000025646051995e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.603000025649033944e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.604000025652015893e+01,1.900000000000000000e+01,1.400000000000000000e+01
8.605000025654996421e+01,1.900000000000000000e+01,1.500000000000000000e+01
8.606000025657978370e+01,1.800000000000000000e+01,1.300000000000000000e+01
8.607000025660958897e+01,1.700000000000000000e+01,1.000000000000000000e+01
8.608000025663940846e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.609000025666922795e+01,1.900000000000000000e+01,1.500000000000000000e+01
8.610000025669903323e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.611000025672885272e+01,1.900000000000000000e+01,1.500000000000000000e+01
8.612000025675865800e+01,2.000000000000000000e+01,1.500000000000000000e+01
8.613000025678847749e+01,1.700000000000000000e+01,1.000000000000000000e+01
8.614000025681829698e+01,1.800000000000000000e+01,1.400000000000000000e+01
8.615000025684810225e+01,2.000000000000000000e+01,1.700000000000000000e+01
8.616000025687792174e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.617000025690774123e+01,1.800000000000000000e+01,1.000000000000000000e+01
8.618000025693754651e+01,1.500000000000000000e+01,1.400000000000000000e+01
8.619000025696736600e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.620000025699717128e+01,1.800000000000000000e+01,1.700000000000000000e+01
8.621000025702699077e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.622000025705681026e+01,1.900000000000000000e+01,1.600000000000000000e+01
8.623000025708661553e+01,1.800000000000000000e+01,1.400000000000000000e+01
8.624000025711643502e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.625000025714625451e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.626000025717605979e+01,1.600000000000000000e+01,1.100000000000000000e+01
8.627000025720587928e+01,1.900000000000000000e+01,1.200000000000000000e+01
8.628000025723568456e+01,1.900000000000000000e+01,1.500000000000000000e+01
8.629000025726550405e+01,1.800000000000000000e+01,1.300000000000000000e+01
8.630000025729532354e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.631000025732512881e+01,2.000000000000000000e+01,1.900000000000000000e+01
8.632000025735494830e+01,1.800000000000000000e+01,1.200000000000000000e+01
8.633000025738475358e+01,1.600000000000000000e+01,1.100000000000000000e+01
8.634000025741457307e+01,1.900000000000000000e+01,1.600000000000000000e+01
8.635000025744439256e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.636000025747419784e+01,2.100000000000000000e+01,1.300000000000000000e+01
8.637000025750401733e+01,1.800000000000000000e+01,1.500000000000000000e+01
8.638000025753383682e+01,2.000000000000000000e+01,1.600000000000000000e+01
8.639000025756364209e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.640000025759346158e+01,1.900000000000000000e+01,1.400000000000000000e+01
8.641000025762326686e+01,1.600000000000000000e+01,1.400000000000000000e+01
8.642000025765308635e+01,2.200000000000000000e+01,1.700000000000000000e+01
8.643000025768290584e+01,1.900000000000000000e+01,1.300000000000000000e+01
8.644000025771271112e+01,2.000000000000000000e+01,1.600000000000000000e+01
8.645000025774253061e+01,1.600000000000000000e+01,1.300000000000000000e+01
8.646000025777233589e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.647000025780215537e+01,1.700000000000000000e+01,1.000000000000000000e+01
8.648000025783197486e+01,2.000000000000000000e+01,1.600000000000000000e+01
8.649000025786178014e+01,1.800000000000000000e+01,1.600000000000000000e+01
8.650000025789159963e+01,1.800000000000000000e+01,1.200000000000000000e+01
8.651000025792141912e+01,1.900000000000000000e+01,1.700000000000000000e+01
8.652000025795122440e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.653000025798104389e+01,1.800000000000000000e+01,1.300000000000000000e+01
8.654000025801084917e+01,2.000000000000000000e+01,1.700000000000000000e+01
8.655000025804066865e+01,1.800000000000000000e+01,1.300000000000000000e+01
8.656000025807048814e+01,1.900000000000000000e+01,1.400000000000000000e+01
8.657000025810029342e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.658000025813011291e+01,1.800000000000000000e+01,1.100000000000000000e+01
8.659000025815993240e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.660000025818973768e+01,1.400000000000000000e+01,1.100000000000000000e+01
8.661000025821955717e+01,1.900000000000000000e+01,1.800000000000000000e+01
8.662000025824936245e+01,1.400000000000000000e+01,1.200000000000000000e+01
8.663000025827918193e+01,1.900000000000000000e+01,1.500000000000000000e+01
8.664000025830900142e+01,1.900000000000000000e+01,1.300000000000000000e+01
8.665000025833880670e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.666000025836862619e+01,2.000000000000000000e+01,2.000000000000000000e+01
8.667000025839843147e+01,1.900000000000000000e+01,1.700000000000000000e+01
8.668000025842825096e+01,2.000000000000000000e+01,1.900000000000000000e+01
8.669000025845807045e+01,1.800000000000000000e+01,1.400000000000000000e+01
8.670000025848787573e+01,1.600000000000000000e+01,1.300000000000000000e+01
8.671000025851769522e+01,1.400000000000000000e+01,1.200000000000000000e+01
8.672000025854751470e+01,1.900000000000000000e+01,1.600000000000000000e+01
8.673000025857731998e+01,1.800000000000000000e+01,1.300000000000000000e+01
8.674000025860713947e+01,1.800000000000000000e+01,1.500000000000000000e+01
8.675000025863694475e+01,1.800000000000000000e+01,1.400000000000000000e+01
8.676000025866676424e+01,1.800000000000000000e+01,1.400000000000000000e+01
8.677000025869658373e+01,1.800000000000000000e+01,1.100000000000000000e+01
8.678000025872638901e+01,1.800000000000000000e+01,1.300000000000000000e+01
8.679000025875620850e+01,1.900000000000000000e+01,1.700000000000000000e+01
8.680000025878601377e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.681000025881583326e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.682000025884565275e+01,1.900000000000000000e+01,1.400000000000000000e+01
8.683000025887545803e+01,1.900000000000000000e+01,1.700000000000000000e+01
8.684000025890527752e+01,1.700000000000000000e+01,1.600000000000000000e+01
8.685000025893509701e+01,1.800000000000000000e+01,1.400000000000000000e+01
8.686000025896490229e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.687000025899472178e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.688000025902452705e+01,1.600000000000000000e+01,1.400000000000000000e+01
8.689000025905434654e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.690000025908416603e+01,1.400000000000000000e+01,1.000000000000000000e+01
8.691000025911397131e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.692000025914379080e+01,1.500000000000000000e+01,1.000000000000000000e+01
8.693000025917361029e+01,1.600000000000000000e+01,1.000000000000000000e+01
8.694000025920341557e+01,1.600000000000000000e+01,1.000000000000000000e+01
8.695000025923323506e+01,1.500000000000000000e+01,9.000000000000000000e+00
8.696000025926304033e+01,1.400000000000000000e+01,1.000000000000000000e+01
8.697000025929285982e+01,1.300000000000000000e+01,7.000000000000000000e+00
8.698000025932267931e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.699000025935248459e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.700000025938230408e+01,1.600000000000000000e+01,1.400000000000000000e+01
8.701000025941210936e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.702000025944192885e+01,1.500000000000000000e+01,8.000000000000000000e+00
8.703000025947174834e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.704000025950155361e+01,1.700000000000000000e+01,1.600000000000000000e+01
8.705000025953137310e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.706000025956119259e+01,1.500000000000000000e+01,1.000000000000000000e+01
8.707000025959099787e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.708000025962081736e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.709000025965062264e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.710000025968044213e+01,1.600000000000000000e+01,1.400000000000000000e+01
8.711000025971026162e+01,1.600000000000000000e+01,1.400000000000000000e+01
8.712000025974006689e+01,1.600000000000000000e+01,1.100000000000000000e+01
8.713000025976988638e+01,1.600000000000000000e+01,1.000000000000000000e+01
8.714000025979969166e+01,1.400000000000000000e+01,8.000000000000000000e+00
8.715000025982951115e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.716000025985933064e+01,1.500000000000000000e+01,1.000000000000000000e+01
8.717000025988913592e+01,1.800000000000000000e+01,1.300000000000000000e+01
8.718000025991895541e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.719000025994877490e+01,1.600000000000000000e+01,1.300000000000000000e+01
8.720000025997858017e+01,1.600000000000000000e+01,1.100000000000000000e+01
8.721000026000839966e+01,1.600000000000000000e+01,1.000000000000000000e+01
8.722000026003820494e+01,1.600000000000000000e+01,1.100000000000000000e+01
8.723000026006802443e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.724000026009784392e+01,1.600000000000000000e+01,1.100000000000000000e+01
8.725000026012764920e+01,1.600000000000000000e+01,1.000000000000000000e+01
8.726000026015746869e+01,1.400000000000000000e+01,1.300000000000000000e+01
8.727000026018728818e+01,1.800000000000000000e+01,1.400000000000000000e+01
8.728000026021709346e+01,1.800000000000000000e+01,1.200000000000000000e+01
8.729000026024691294e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.730000026027671822e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.731000026030653771e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.732000026033635720e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.733000026036616248e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.734000026039598197e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.735000026042578725e+01,1.600000000000000000e+01,1.400000000000000000e+01
8.736000026045560674e+01,1.800000000000000000e+01,1.100000000000000000e+01
8.737000026048542622e+01,1.700000000000000000e+01,9.000000000000000000e+00
8.738000026051523150e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.739000026054505099e+01,1.700000000000000000e+01,1.000000000000000000e+01
8.740000026057487048e+01,1.500000000000000000e+01,1.000000000000000000e+01
8.741000026060467576e+01,1.800000000000000000e+01,1.300000000000000000e+01
8.742000026063449525e+01,1.700000000000000000e+01,1.400000000000000000e+01
8.743000026066430053e+01,1.900000000000000000e+01,1.200000000000000000e+01
8.744000026069412002e+01,1.900000000000000000e+01,1.500000000000000000e+01
8.745000026072393950e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.746000026075374478e+01,1.700000000000000000e+01,1.300000000000000000e+01
8.747000026078356427e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.748000026081336955e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.749000026084318904e+01,1.600000000000000000e+01,1.200000000000000000e+01
8.750000026087300853e+01,1.500000000000000000e+01,1.000000000000000000e+01
8.751000026090281381e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.752000026093263330e+01,1.500000000000000000e+01,1.000000000000000000e+01
8.753000026096245278e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.754000026099225806e+01,1.800000000000000000e+01,1.100000000000000000e+01
8.755000026102207755e+01,1.600000000000000000e+01,1.400000000000000000e+01
8.756000026105188283e+01,1.600000000000000000e+01,1.500000000000000000e+01
8.757000026108170232e+01,1.600000000000000000e+01,1.100000000000000000e+01
8.758000026111152181e+01,1.600000000000000000e+01,1.300000000000000000e+01
8.759000026114132709e+01,1.700000000000000000e+01,1.100000000000000000e+01
8.760000026117114658e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.761000026120096607e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.762000026123077134e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.763000026126059083e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.764000026129039611e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.765000026132021560e+01,1.500000000000000000e+01,9.000000000000000000e+00
8.766000026135003509e+01,1.400000000000000000e+01,1.000000000000000000e+01
8.767000026137984037e+01,1.700000000000000000e+01,1.200000000000000000e+01
8.768000026140965986e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.769000026143946513e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.770000026146928462e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.771000026149910411e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.772000026152890939e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.773000026155872888e+01,1.400000000000000000e+01,1.000000000000000000e+01
8.774000026158854837e+01,1.500000000000000000e+01,1.000000000000000000e+01
8.775000026161835365e+01,1.400000000000000000e+01,1.000000000000000000e+01
8.776000026164817314e+01,1.600000000000000000e+01,1.000000000000000000e+01
8.777000026167797841e+01,1.500000000000000000e+01,1.000000000000000000e+01
8.778000026170779790e+01,1.400000000000000000e+01,1.000000000000000000e+01
8.779000026173761739e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.780000026176742267e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.781000026179724216e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.782000026182706165e+01,1.500000000000000000e+01,1.000000000000000000e+01
8.783000026185686693e+01,1.400000000000000000e+01,1.000000000000000000e+01
8.784000026188668642e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.785000026191649170e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.786000026194631118e+01,1.500000000000000000e+01,1.000000000000000000e+01
8.787000026197613067e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.788000026200593595e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.789000026203575544e+01,1.400000000000000000e+01,8.000000000000000000e+00
8.790000026206556072e+01,1.600000000000000000e+01,9.000000000000000000e+00
8.791000026209538021e+01,1.500000000000000000e+01,9.000000000000000000e+00
8.792000026212519970e+01,1.600000000000000000e+01,1.100000000000000000e+01
8.793000026215500498e+01,1.400000000000000000e+01,9.000000000000000000e+00
8.794000026218482446e+01,1.400000000000000000e+01,8.000000000000000000e+00
8.795000026221464395e+01,1.500000000000000000e+01,7.000000000000000000e+00
8.796000026224444923e+01,1.400000000000000000e+01,8.000000000000000000e+00
8.797000026227426872e+01,1.400000000000000000e+01,8.000000000000000000e+00
8.798000026230407400e+01,1.300000000000000000e+01,8.000000000000000000e+00
8.799000026233389349e+01,1.300000000000000000e+01,6.000000000000000000e+00
8.800000026236371298e+01,1.300000000000000000e+01,8.000000000000000000e+00
8.801000026239351826e+01,1.300000000000000000e+01,7.000000000000000000e+00
8.802000026242333774e+01,1.400000000000000000e+01,7.000000000000000000e+00
8.803000026245314302e+01,1.300000000000000000e+01,8.000000000000000000e+00
8.804000026248296251e+01,1.400000000000000000e+01,8.000000000000000000e+00
8.805000026251278200e+01,1.600000000000000000e+01,9.000000000000000000e+00
8.806000026254258728e+01,1.500000000000000000e+01,8.000000000000000000e+00
8.807000026257240677e+01,1.300000000000000000e+01,8.000000000000000000e+00
8.808000026260222626e+01,1.300000000000000000e+01,8.000000000000000000e+00
8.809000026263203154e+01,1.400000000000000000e+01,7.000000000000000000e+00
8.810000026266185102e+01,1.400000000000000000e+01,7.000000000000000000e+00
8.811000026269165630e+01,1.300000000000000000e+01,8.000000000000000000e+00
8.812000026272147579e+01,1.300000000000000000e+01,7.000000000000000000e+00
8.813000026275129528e+01,1.300000000000000000e+01,6.000000000000000000e+00
8.814000026278110056e+01,1.300000000000000000e+01,8.000000000000000000e+00
8.815000026281092005e+01,1.600000000000000000e+01,1.100000000000000000e+01
8.816000026284073954e+01,1.700000000000000000e+01,9.000000000000000000e+00
8.817000026287054482e+01,1.500000000000000000e+01,1.000000000000000000e+01
8.818000026290036431e+01,1.300000000000000000e+01,9.000000000000000000e+00
8.819000026293016958e+01,1.300000000000000000e+01,1.100000000000000000e+01
8.820000026295998907e+01,1.500000000000000000e+01,1.100000000000000000e+01
8.821000026298980856e+01,1.300000000000000000e+01,9.000000000000000000e+00
8.822000026301961384e+01,1.600000000000000000e+01,9.000000000000000000e+00
8.823000026304943333e+01,1.400000000000000000e+01,8.000000000000000000e+00
