lag_time_ns,msd_A2
2.328000006940712296e+01,6.044773900659892973e+01
2.329000006943693890e+01,6.047848505338593839e+01
2.330000006946675484e+01,6.049994858423981725e+01
2.331000006949656722e+01,6.053054846215017193e+01
2.332000006952637960e+01,6.056122783291228018e+01
2.333000006955619199e+01,6.059282923981970725e+01
2.334000006958601148e+01,6.062124011989920547e+01
2.335000006961582386e+01,6.064593159916287846e+01
2.336000006964563624e+01,6.067687698375120675e+01
2.337000006967544863e+01,6.070298812533734889e+01
2.338000006970526456e+01,6.073618490600707531e+01
2.339000006973508050e+01,6.076199840929347573e+01
2.340000006976489288e+01,6.079666563990615913e+01
2.341000006979470527e+01,6.083212871410864153e+01
2.342000006982452120e+01,6.086014099416807710e+01
2.343000006985433714e+01,6.089159525785528615e+01
2.344000006988414953e+01,6.092961745194955370e+01
2.345000006991396191e+01,6.095688375127235759e+01
2.346000006994377785e+01,6.098215891659290122e+01
2.347000006997359023e+01,6.101006246959574497e+01
2.348000007000340617e+01,6.104080400761814929e+01
2.349000007003321855e+01,6.107692290596641982e+01
2.350000007006303449e+01,6.111004097822220871e+01
2.351000007009284687e+01,6.114645855956872111e+01
2.352000007012266281e+01,6.117913580323707379e+01
2.353000007015247519e+01,6.121503113512745387e+01
2.354000007018229113e+01,6.124583294884716622e+01
2.355000007021210351e+01,6.127382888209661616e+01
2.356000007024191589e+01,6.130795000237913683e+01
2.357000007027173183e+01,6.134886676483039736e+01
2.358000007030154777e+01,6.137652860528703513e+01
2.359000007033136015e+01,6.140748370982344539e+01
2.360000007036117253e+01,6.144199358397671062e+01
2.361000007039098847e+01,6.147955232613431065e+01
2.362000007042080441e+01,6.150799840130358831e+01
2.363000007045061679e+01,6.153333089848673865e+01
2.364000007048042917e+01,6.156137519881416154e+01
2.365000007051024511e+01,6.159210432315602191e+01
2.366000007054006105e+01,6.163144188053964712e+01
2.367000007056987343e+01,6.166553478041431191e+01
2.368000007059968581e+01,6.170876376121359641e+01
2.369000007062949820e+01,6.173680078091273771e+01
2.370000007065931769e+01,6.176880160475288761e+01
2.371000007068913007e+01,6.179701046014154997e+01
2.372000007071894245e+01,6.182686179360010215e+01
2.373000007074875484e+01,6.185112965793341289e+01
2.374000007077857433e+01,6.187836284988634361e+01
2.375000007080838671e+01,6.190461471603349963e+01
2.376000007083819909e+01,6.194575983580340761e+01
2.377000007086801148e+01,6.198028256961911353e+01
2.378000007089782741e+01,6.201115255679810190e+01
2.379000007092764335e+01,6.204369500821615446e+01
2.380000007095745573e+01,6.207928950366905951e+01
2.381000007098726812e+01,6.211004992669566604e+01
2.382000007101708405e+01,6.214782634338698131e+01
2.383000007104689999e+01,6.217510835003510294e+01
2.384000007107671237e+01,6.220856742210482082e+01
2.385000007110652476e+01,6.223581270533728826e+01
2.386000007113634069e+01,6.227125085524280479e+01
2.387000007116615308e+01,6.230630245066862472e+01
2.388000007119596901e+01,6.233570812474285816e+01
2.389000007122578140e+01,6.237080122464922738e+01
2.390000007125559378e+01,6.240243720067875444e+01
2.391000007128540972e+01,6.243383763323112845e+01
2.392000007131522565e+01,6.246891771082999156e+01
2.393000007134503804e+01,6.250924087755664971e+01
2.394000007137485042e+01,6.253762052687139317e+01
2.395000007140466636e+01,6.257227767167167798e+01
2.396000007143448229e+01,6.261052842241962679e+01
2.397000007146429468e+01,6.263866214282920453e+01
2.398000007149410706e+01,6.267266867627508731e+01
2.399000007152392300e+01,6.270666991523823697e+01
2.400000007155373538e+01,6.273881964903247166e+01
2.401000007158355132e+01,6.276999714268725938e+01
2.402000007161336370e+01,6.280587002912749028e+01
2.403000007164317964e+01,6.282634944371056207e+01
2.404000007167299202e+01,6.286102313589759660e+01
2.405000007170280796e+01,6.289621180955046498e+01
2.406000007173262034e+01,6.292176303554904138e+01
2.407000007176243628e+01,6.296099029993235519e+01
2.408000007179224866e+01,6.299151966232809485e+01
2.409000007182206105e+01,6.302114753161747984e+01
2.410000007185187698e+01,6.305865258839481413e+01
2.411000007188169292e+01,6.308613995065974223e+01
2.412000007191150530e+01,6.311795333201663283e+01
2.413000007194131769e+01,6.315030649608033286e+01
2.414000007197113362e+01,6.318758356709385282e+01
2.415000007200094956e+01,6.321956642779941404e+01
2.416000007203076194e+01,6.325737604398253211e+01
2.417000007206057433e+01,6.329364152150935752e+01
2.418000007209038671e+01,6.332792232986059844e+01
2.419000007212020620e+01,6.336412201624327878e+01
2.420000007215001858e+01,6.340121117548021346e+01
2.421000007217983097e+01,6.344288779407271051e+01
2.422000007220964335e+01,6.347802585978391221e+01
2.423000007223946284e+01,6.350822070479620152e+01
2.424000007226927522e+01,6.354404349709862032e+01
2.425000007229908761e+01,6.357322944213540694e+01
2.426000007232889999e+01,6.360201964237847250e+01
2.427000007235871948e+01,6.362736701068575940e+01
2.428000007238853186e+01,6.365862894237429259e+01
2.429000007241834425e+01,6.369322991419419111e+01
2.430000007244815663e+01,6.372158736740881579e+01
2.431000007247797257e+01,6.375755401643014153e+01
2.432000007250778850e+01,6.377528275255281898e+01
2.433000007253760089e+01,6.380394533284707137e+01
2.434000007256741327e+01,6.382706590618168718e+01
2.435000007259722921e+01,6.385540561889308719e+01
2.436000007262704514e+01,6.387270218052083948e+01
2.437000007265685753e+01,6.389851919617218812e+01
2.438000007268666991e+01,6.392570983583802047e+01
2.439000007271648585e+01,6.393140968816267389e+01
2.440000007274629823e+01,6.395615601362073477e+01
2.441000007277611417e+01,6.397133303755057909e+01
2.442000007280592655e+01,6.399522828815823772e+01
2.443000007283573893e+01,6.401978426518790855e+01
2.444000007286555487e+01,6.403376082110294476e+01
2.445000007289537081e+01,6.406742687653525081e+01
2.446000007292518319e+01,6.409130264889762429e+01
2.447000007295499557e+01,6.411014987140576693e+01
2.448000007298481151e+01,6.413691738399015208e+01
2.449000007301462389e+01,6.416050611806640802e+01
2.450000007304443983e+01,6.417769276304296966e+01
2.451000007307425221e+01,6.420209546616098351e+01
2.452000007310406815e+01,6.420703639104073090e+01
2.453000007313388053e+01,6.422935774252442798e+01
2.454000007316369647e+01,6.424071617757444130e+01
2.455000007319350885e+01,6.427205270126280823e+01
2.456000007322332479e+01,6.428628969156306994e+01
2.457000007325313717e+01,6.430715573358041581e+01
2.458000007328295311e+01,6.432802116484324984e+01
2.459000007331276549e+01,6.434859226673127353e+01
2.460000007334258143e+01,6.437188523122050299e+01
2.461000007337239381e+01,6.439416261618021053e+01
2.462000007340220620e+01,6.441334030604861027e+01
2.463000007343202213e+01,6.442620214851666560e+01
2.464000007346183807e+01,6.445174767493095658e+01
2.465000007349165045e+01,6.446849205988296205e+01
2.466000007352146284e+01,6.449855541462534347e+01
2.467000007355127877e+01,6.450730588126150167e+01
2.468000007358109471e+01,6.453138719793984990e+01
2.469000007361090709e+01,6.455580691080606925e+01
2.470000007364071948e+01,6.457395429414906118e+01
2.471000007367053186e+01,6.459245223279980053e+01
2.472000007370035135e+01,6.460567962039455381e+01
2.473000007373016373e+01,6.462164155881282568e+01
2.474000007375997612e+01,6.462818472227785094e+01
2.475000007378978850e+01,6.465155383987635673e+01
2.476000007381960799e+01,6.466828380295361001e+01
2.477000007384942037e+01,6.468546033348683011e+01
2.478000007387923276e+01,6.471313180074631077e+01
2.479000007390904514e+01,6.473349194153144026e+01
2.480000007393886108e+01,6.475918784774763992e+01
2.481000007396867701e+01,6.477935884950473167e+01
2.482000007399848940e+01,6.480772691555081622e+01
2.483000007402830178e+01,6.483852312970755349e+01
2.484000007405811772e+01,6.487078952069522586e+01
2.485000007408793365e+01,6.489924436390718654e+01
2.486000007411774604e+01,6.492760328034357542e+01
2.487000007414755842e+01,6.494543424732145809e+01
2.488000007417737436e+01,6.497588786914016623e+01
2.489000007420719029e+01,6.500034236140520250e+01
2.490000007423700268e+01,6.503027599699724703e+01
2.491000007426681506e+01,6.504875408416917537e+01
2.492000007429663100e+01,6.507465445925969050e+01
2.493000007432644338e+01,6.510388938440235052e+01
2.494000007435625932e+01,6.512110318463909664e+01
2.495000007438607170e+01,6.514265173584848867e+01
2.496000007441588764e+01,6.516248820772679551e+01
2.497000007444570002e+01,6.519552439782869158e+01
2.498000007447551596e+01,6.522123160287699761e+01
2.499000007450532834e+01,6.524286215613041406e+01

# D = 3.4106e-12 m2/s = 3.4106e-08 cm2/s
# R2 = 0.9562
