time_ns,top_dist_A,bot_dist_A,his_area_A2,his_diag1_A,his_diag2_A
9.632000028716899465e+01,8.040678024291992188e+00,2.583868026733398438e+01,2.696884155273437500e+01,9.206225395202636719e+00,6.928427696228027344e+00
9.633000028719881414e+01,8.060674667358398438e+00,2.570454406738281250e+01,2.338690280914306641e+00,9.738647460937500000e+00,6.518563747406005859e+00
9.634000028722863362e+01,8.113512039184570312e+00,2.597276306152343750e+01,2.473094296455383301e+01,9.861378669738769531e+00,6.800128936767578125e+00
9.635000028725843890e+01,7.990771293640136719e+00,2.562197685241699219e+01,2.653996181488037109e+01,9.440606117248535156e+00,7.130009651184082031e+00
9.636000028728824418e+01,8.065029144287109375e+00,2.539678955078125000e+01,2.545213842391967773e+01,9.245835304260253906e+00,7.441245079040527344e+00
9.637000028731806367e+01,8.074455261230468750e+00,2.558481025695800781e+01,2.639211606979370117e+01,9.297670364379882812e+00,7.396988868713378906e+00
9.638000028734788316e+01,8.573055267333984375e+00,2.648348236083984375e+01,1.472633171081542969e+01,9.344223976135253906e+00,7.173195362091064453e+00
9.639000028737770265e+01,8.679296493530273438e+00,2.615344619750976562e+01,2.243864750862121582e+01,9.297778129577636719e+00,6.473271369934082031e+00
9.640000028740750793e+01,8.218462944030761719e+00,2.606016540527343750e+01,3.000561904907226562e+01,9.923797607421875000e+00,7.177051067352294922e+00
9.641000028743731320e+01,8.315762519836425781e+00,2.633196640014648438e+01,3.094584608078002930e+01,9.717850685119628906e+00,7.692995071411132812e+00
9.642000028746713269e+01,8.698905944824218750e+00,2.620822143554687500e+01,2.782418775558471680e+01,9.763852119445800781e+00,7.038254737854003906e+00
9.643000028749695218e+01,8.610835075378417969e+00,2.608656692504882812e+01,2.866879940032958984e+01,9.468616485595703125e+00,7.309334754943847656e+00
9.644000028752677167e+01,8.043198585510253906e+00,2.582288169860839844e+01,2.841715621948242188e+01,9.210230827331542969e+00,8.186666488647460938e+00
9.645000028755659116e+01,8.126272201538085938e+00,2.629336166381835938e+01,3.236077356338500977e+01,9.805191040039062500e+00,7.741118907928466797e+00
9.646000028758639644e+01,7.768348217010498047e+00,2.631516265869140625e+01,3.049386978149414062e+01,9.454888343811035156e+00,7.791672229766845703e+00
9.647000028761620172e+01,7.763010025024414062e+00,2.585258293151855469e+01,2.436763620376586914e+01,9.368731498718261719e+00,6.964588642120361328e+00
9.648000028764602121e+01,8.091321945190429688e+00,2.595844650268554688e+01,1.949556517601013184e+01,8.500283241271972656e+00,7.436604976654052734e+00
9.649000028767584070e+01,8.002522468566894531e+00,2.559789085388183594e+01,2.712241268157958984e+01,9.085189819335937500e+00,7.287626743316650391e+00
9.650000028770566018e+01,7.832533359527587891e+00,2.573029327392578125e+01,2.671348476409912109e+01,9.602656364440917969e+00,7.143311500549316406e+00
9.651000028773546546e+01,8.059974670410156250e+00,2.570590972900390625e+01,3.097530078887939453e+01,9.676298141479492188e+00,7.801326751708984375e+00
9.652000028776527074e+01,7.873432159423828125e+00,2.613233184814453125e+01,1.836346465349197388e+01,9.410740852355957031e+00,6.711546897888183594e+00
9.653000028779509023e+01,7.665275573730468750e+00,2.599219131469726562e+01,2.755907154083251953e+01,9.536941528320312500e+00,7.113902091979980469e+00
9.654000028782490972e+01,7.658253669738769531e+00,2.595890808105468750e+01,2.706098794937133789e+01,9.696624755859375000e+00,6.652889251708984375e+00
9.655000028785472921e+01,8.051353454589843750e+00,2.613211059570312500e+01,2.867179489135742188e+01,9.253654479980468750e+00,7.080617904663085938e+00
9.656000028788453449e+01,7.623922348022460938e+00,2.594580841064453125e+01,2.650036668777465820e+01,9.189269065856933594e+00,6.771144390106201172e+00
9.657000028791433976e+01,7.848728179931640625e+00,2.595107460021972656e+01,2.820887899398803711e+01,9.712168693542480469e+00,7.084662437438964844e+00
9.658000028794415925e+01,7.704884529113769531e+00,2.629218673706054688e+01,2.667075252532958984e+01,9.424319267272949219e+00,7.184082508087158203e+00
9.659000028797397874e+01,7.522720336914062500e+00,2.616212081909179688e+01,2.695749521255493164e+01,9.392972946166992188e+00,6.821870326995849609e+00
9.660000028800379823e+01,7.350045680999755859e+00,2.613725662231445312e+01,2.776757717132568359e+01,9.483914375305175781e+00,6.988331794738769531e+00
9.661000028803360351e+01,7.753190040588378906e+00,2.566824722290039062e+01,2.656632614135742188e+01,9.136927604675292969e+00,6.957802295684814453e+00
9.662000028806340879e+01,7.897535324096679688e+00,2.599015045166015625e+01,2.700858449935913086e+01,9.364045143127441406e+00,7.082150459289550781e+00
9.663000028809322828e+01,7.885820388793945312e+00,2.635384750366210938e+01,1.739571636915206909e+01,9.289578437805175781e+00,7.220664978027343750e+00
9.664000028812304777e+01,7.722634315490722656e+00,2.628380393981933594e+01,2.767909955978393555e+01,9.712353706359863281e+00,7.000811100006103516e+00
9.665000028815286726e+01,7.645432949066162109e+00,2.599643135070800781e+01,2.138185501098632812e+01,9.335161209106445312e+00,6.409195899963378906e+00
9.666000028818268675e+01,7.901594161987304688e+00,2.626729965209960938e+01,5.147483348846435547e-01,9.067920684814453125e+00,6.703318595886230469e+00
9.667000028821247781e+01,7.947472572326660156e+00,2.632066726684570312e+01,1.804286170005798340e+01,8.384534835815429688e+00,7.682390213012695312e+00
9.668000028824229730e+01,7.753541946411132812e+00,2.615980148315429688e+01,1.580706632137298584e+01,9.604011535644531250e+00,6.847675323486328125e+00
9.669000028827211679e+01,8.094623565673828125e+00,2.568031501770019531e+01,1.758514192700386047e+01,9.180297851562500000e+00,6.675622463226318359e+00
9.670000028830193628e+01,7.687794685363769531e+00,2.549592781066894531e+01,2.811556911468505859e+01,9.708597183227539062e+00,7.031824111938476562e+00
9.671000028833175577e+01,7.862580299377441406e+00,2.586087417602539062e+01,2.394990992546081543e+01,9.251838684082031250e+00,7.216422557830810547e+00
9.672000028836154684e+01,8.179656982421875000e+00,2.583558273315429688e+01,2.349973893165588379e+01,9.052046775817871094e+00,6.857275962829589844e+00
9.673000028839136633e+01,8.290851593017578125e+00,2.583843803405761719e+01,2.628745365142822266e+01,9.250023841857910156e+00,7.098471641540527344e+00
9.674000028842118581e+01,8.563104629516601562e+00,2.610506439208984375e+01,2.641528081893920898e+01,9.569298744201660156e+00,6.834958076477050781e+00
9.675000028845100530e+01,8.266590118408203125e+00,2.657012748718261719e+01,2.644539451599121094e+01,9.475478172302246094e+00,7.525404930114746094e+00
9.676000028848082479e+01,8.445104598999023438e+00,2.624392509460449219e+01,3.133826637268066406e+01,9.703414916992187500e+00,7.971055507659912109e+00
9.677000028851061586e+01,8.128101348876953125e+00,2.618623924255371094e+01,2.142126226425170898e+01,9.245849609375000000e+00,6.824797630310058594e+00
9.678000028854043535e+01,8.223774909973144531e+00,2.592793655395507812e+01,2.842705631256103516e+01,9.440781593322753906e+00,7.401729583740234375e+00
9.679000028857025484e+01,8.770221710205078125e+00,2.569923973083496094e+01,1.900449228286743164e+01,9.467817306518554688e+00,7.387738704681396484e+00
9.680000028860007433e+01,8.372278213500976562e+00,2.622828102111816406e+01,2.918105459213256836e+01,9.702418327331542969e+00,7.096876144409179688e+00
9.681000028862989382e+01,8.268996238708496094e+00,2.602525711059570312e+01,2.723172569274902344e+01,9.537658691406250000e+00,6.894084453582763672e+00
9.682000028865971331e+01,7.932130813598632812e+00,2.604494094848632812e+01,3.093123054504394531e+01,9.447604179382324219e+00,7.732322216033935547e+00
9.683000028868950437e+01,8.039061546325683594e+00,2.583506393432617188e+01,2.808134651184082031e+01,9.443740844726562500e+00,7.227393150329589844e+00
9.684000028871932386e+01,8.198398590087890625e+00,2.607231903076171875e+01,2.781521987915039062e+01,9.479813575744628906e+00,6.985088348388671875e+00
9.685000028874914335e+01,8.458316802978515625e+00,2.594978141784667969e+01,2.795632791519165039e+01,9.474044799804687500e+00,7.457651615142822266e+00
9.686000028877896284e+01,8.279403686523437500e+00,2.621357727050781250e+01,2.679350090026855469e+01,9.534214973449707031e+00,7.047122955322265625e+00
9.687000028880878233e+01,8.242540359497070312e+00,2.614728927612304688e+01,3.229298782348632812e+01,9.419575691223144531e+00,8.640541076660156250e+00
9.688000028883857340e+01,8.247359275817871094e+00,2.576118469238281250e+01,2.212961935997009277e+01,8.852871894836425781e+00,7.116376876831054688e+00
9.689000028886839289e+01,8.168556213378906250e+00,2.582162857055664062e+01,2.832767391204833984e+01,9.168996810913085938e+00,7.090176105499267578e+00
9.690000028889821237e+01,8.024468421936035156e+00,2.560982513427734375e+01,2.779217672348022461e+01,9.568614006042480469e+00,7.002081871032714844e+00
9.691000028892803186e+01,8.392725944519042969e+00,2.599970626831054688e+01,2.924812793731689453e+01,9.766799926757812500e+00,7.340583801269531250e+00
9.692000028895785135e+01,8.213088035583496094e+00,2.611045455932617188e+01,2.772025203704833984e+01,9.384920120239257812e+00,6.752170562744140625e+00
9.693000028898764242e+01,8.614883422851562500e+00,2.622390365600585938e+01,2.776431465148925781e+01,9.279031753540039062e+00,7.182837963104248047e+00
9.694000028901746191e+01,8.264305114746093750e+00,2.543740463256835938e+01,2.901413059234619141e+01,9.421718597412109375e+00,7.176319122314453125e+00
9.695000028904728140e+01,8.167339324951171875e+00,2.550958633422851562e+01,2.733339071273803711e+01,9.722561836242675781e+00,6.855086326599121094e+00
9.696000028907710089e+01,8.341307640075683594e+00,2.596576309204101562e+01,2.380814099311828613e+01,9.226228713989257812e+00,7.011739730834960938e+00
9.697000028910692038e+01,8.548244476318359375e+00,2.555860519409179688e+01,2.406893062591552734e+01,9.648244857788085938e+00,6.627552509307861328e+00
9.698000028913671144e+01,8.532958984375000000e+00,2.533526611328125000e+01,2.810905075073242188e+01,9.345111846923828125e+00,7.260058403015136719e+00
9.699000028916653093e+01,8.538656234741210938e+00,2.561468696594238281e+01,2.322035050392150879e+01,9.256054878234863281e+00,6.756894111633300781e+00
9.700000028919635042e+01,8.743349075317382812e+00,2.556604766845703125e+01,2.038713061809539795e+01,9.166432380676269531e+00,6.709032058715820312e+00
9.701000028922616991e+01,9.166450500488281250e+00,2.572614669799804688e+01,2.741933965682983398e+01,9.546904563903808594e+00,6.735311031341552734e+00
9.702000028925598940e+01,8.446215629577636719e+00,2.576675415039062500e+01,2.490730142593383789e+01,9.422179222106933594e+00,6.925433635711669922e+00
9.703000028928579468e+01,8.378291130065917969e+00,2.618503952026367188e+01,2.839260196685791016e+01,8.937956809997558594e+00,7.379768848419189453e+00
9.704000028931559996e+01,9.077141761779785156e+00,2.584540939331054688e+01,2.244371414184570312e+01,9.224114418029785156e+00,7.124195575714111328e+00
9.705000028934541945e+01,9.103504180908203125e+00,2.580178070068359375e+01,2.400567984580993652e+01,9.326313018798828125e+00,6.703372478485107422e+00
9.706000028937523894e+01,8.724079132080078125e+00,2.561100006103515625e+01,2.550263833999633789e+01,9.258210182189941406e+00,7.034379959106445312e+00
9.707000028940505842e+01,8.591688156127929688e+00,2.548434066772460938e+01,3.071703767776489258e+01,9.585968971252441406e+00,7.309617519378662109e+00
9.708000028943486370e+01,8.500936508178710938e+00,2.595261955261230469e+01,2.798289299011230469e+01,9.411684036254882812e+00,7.071150302886962891e+00
9.709000028946466898e+01,7.866491317749023438e+00,2.609843444824218750e+01,3.073529577255249023e+01,9.562509536743164062e+00,7.202405452728271484e+00
9.710000028949448847e+01,8.232350349426269531e+00,2.580929183959960938e+01,2.498307561874389648e+01,9.761900901794433594e+00,6.464057922363281250e+00
9.711000028952430796e+01,8.241195678710937500e+00,2.552958679199218750e+01,2.653132963180541992e+01,9.198941230773925781e+00,7.088900089263916016e+00
9.712000028955412745e+01,8.691400527954101562e+00,2.622750473022460938e+01,2.613889455795288086e+01,9.619027137756347656e+00,6.518113613128662109e+00
9.713000028958394694e+01,9.087953567504882812e+00,2.587250518798828125e+01,2.988956785202026367e+01,9.654225349426269531e+00,7.363625049591064453e+00
9.714000028961373800e+01,8.417888641357421875e+00,2.590727615356445312e+01,3.051475286483764648e+01,9.900977134704589844e+00,7.177741527557373047e+00
9.715000028964355749e+01,8.196132659912109375e+00,2.568033218383789062e+01,2.863355064392089844e+01,9.108735084533691406e+00,7.562747478485107422e+00
9.716000028967337698e+01,8.407421112060546875e+00,2.581228446960449219e+01,2.651534128189086914e+01,9.620669364929199219e+00,7.363502025604248047e+00
9.717000028970319647e+01,8.325809478759765625e+00,2.517535400390625000e+01,2.749505901336669922e+01,9.075563430786132812e+00,7.608245849609375000e+00
9.718000028973301596e+01,8.238446235656738281e+00,2.602394485473632812e+01,2.441355085372924805e+01,8.924160003662109375e+00,7.272682189941406250e+00
9.719000028976282124e+01,8.663753509521484375e+00,2.590662384033203125e+01,2.941150760650634766e+01,9.436402320861816406e+00,7.541898727416992188e+00
9.720000028979262652e+01,8.079479217529296875e+00,2.605411529541015625e+01,3.006215000152587891e+01,9.524046897888183594e+00,7.465697765350341797e+00
9.721000028982244601e+01,8.796688079833984375e+00,2.591818618774414062e+01,3.202187681198120117e+01,9.366424560546875000e+00,7.630251884460449219e+00
9.722000028985226550e+01,8.373626708984375000e+00,2.608097076416015625e+01,2.486412978172302246e+01,8.546331405639648438e+00,7.586303234100341797e+00
9.723000028988208499e+01,8.202005386352539062e+00,2.552576065063476562e+01,2.846001529693603516e+01,8.896979331970214844e+00,7.610889434814453125e+00
9.724000028991189026e+01,8.438872337341308594e+00,2.615294837951660156e+01,2.960752916336059570e+01,9.242675781250000000e+00,7.457258701324462891e+00
9.725000028994169554e+01,8.237702369689941406e+00,2.579472541809082031e+01,3.029672050476074219e+01,9.320385932922363281e+00,7.443859577178955078e+00
9.726000028997151503e+01,8.179134368896484375e+00,2.605606460571289062e+01,3.019191837310791016e+01,9.393045425415039062e+00,7.273679733276367188e+00
9.727000029000133452e+01,8.144609451293945312e+00,2.616977691650390625e+01,2.936664915084838867e+01,9.112463951110839844e+00,7.320724487304687500e+00
9.728000029003115401e+01,8.337734222412109375e+00,2.581222534179687500e+01,3.049770689010620117e+01,9.430516242980957031e+00,7.616337776184082031e+00
9.729000029006095929e+01,8.588952064514160156e+00,2.541564559936523438e+01,2.900346183776855469e+01,9.128554344177246094e+00,7.376838207244873047e+00
9.730000029009076457e+01,8.538284301757812500e+00,2.578886795043945312e+01,2.895214366912841797e+01,9.459069252014160156e+00,7.813307762145996094e+00
9.731000029012058405e+01,8.312856674194335938e+00,2.571379470825195312e+01,2.768091392517089844e+01,9.166269302368164062e+00,7.232142448425292969e+00
9.732000029015040354e+01,8.413074493408203125e+00,2.590013122558593750e+01,2.978579616546630859e+01,9.365955352783203125e+00,7.611483097076416016e+00
9.733000029018022303e+01,8.303129196166992188e+00,2.594618034362792969e+01,3.197607803344726562e+01,9.552435874938964844e+00,7.827286243438720703e+00
9.734000029021002831e+01,8.506999969482421875e+00,2.598190116882324219e+01,2.777058649063110352e+01,8.515311241149902344e+00,7.757107734680175781e+00
9.735000029023984780e+01,8.597192764282226562e+00,2.598907852172851562e+01,2.620590448379516602e+01,9.234931945800781250e+00,7.142089843750000000e+00
9.736000029026965308e+01,9.405160903930664062e+00,2.577355957031250000e+01,2.784341764450073242e+01,9.222982406616210938e+00,7.555940628051757812e+00
9.737000029029947257e+01,9.720163345336914062e+00,2.569343948364257812e+01,2.782565784454345703e+01,9.631014823913574219e+00,7.209225654602050781e+00
9.738000029032929206e+01,8.921929359436035156e+00,2.565579605102539062e+01,2.788032341003417969e+01,9.055383682250976562e+00,7.594506263732910156e+00
9.739000029035909733e+01,8.723884582519531250e+00,2.591979789733886719e+01,2.818787384033203125e+01,9.712853431701660156e+00,7.149717807769775391e+00
9.740000029038891682e+01,8.442520141601562500e+00,2.622141456604003906e+01,2.873597621917724609e+01,9.490847587585449219e+00,7.214140415191650391e+00
9.741000029041872210e+01,8.497810363769531250e+00,2.631178474426269531e+01,2.921448993682861328e+01,9.459406852722167969e+00,7.021329402923583984e+00
9.742000029044854159e+01,8.678589820861816406e+00,2.611495399475097656e+01,2.736857271194458008e+01,9.194045066833496094e+00,7.144131660461425781e+00
9.743000029047836108e+01,8.668640136718750000e+00,2.571886825561523438e+01,3.315498638153076172e+01,9.528698921203613281e+00,7.600549697875976562e+00
9.744000029050818057e+01,8.718261718750000000e+00,2.569532012939453125e+01,2.974903345108032227e+01,9.411870002746582031e+00,7.291656494140625000e+00
9.745000029053798585e+01,8.389161109924316406e+00,2.564633941650390625e+01,2.758098697662353516e+01,9.335214614868164062e+00,6.607796669006347656e+00
9.746000029056779113e+01,8.930702209472656250e+00,2.543389320373535156e+01,2.930577039718627930e+01,9.542290687561035156e+00,7.259192466735839844e+00
9.747000029059761061e+01,8.831213951110839844e+00,2.593769645690917969e+01,2.694090986251831055e+01,9.461185455322265625e+00,6.774111270904541016e+00
9.748000029062743010e+01,9.495467185974121094e+00,2.565285491943359375e+01,2.935981273651123047e+01,9.202899932861328125e+00,7.579759120941162109e+00
9.749000029065724959e+01,9.255079269409179688e+00,2.570573043823242188e+01,2.564542531967163086e+01,9.712952613830566406e+00,6.923071384429931641e+00
9.750000029068705487e+01,9.512821197509765625e+00,2.548921585083007812e+01,2.879438114166259766e+01,9.417882919311523438e+00,7.171996593475341797e+00
9.751000029071687436e+01,8.962055206298828125e+00,2.569198036193847656e+01,2.899168872833251953e+01,9.609308242797851562e+00,7.117483139038085938e+00
9.752000029074667964e+01,9.156768798828125000e+00,2.577891540527343750e+01,3.026294612884521484e+01,9.576612472534179688e+00,7.512678623199462891e+00
9.753000029077649913e+01,9.217908859252929688e+00,2.584215927124023438e+01,2.781310272216796875e+01,9.224555015563964844e+00,7.447917461395263672e+00
9.754000029080631862e+01,9.026237487792968750e+00,2.585532951354980469e+01,2.797231245040893555e+01,9.598456382751464844e+00,6.985361099243164062e+00
9.755000029083612390e+01,9.118795394897460938e+00,2.574575805664062500e+01,2.714873361587524414e+01,9.156679153442382812e+00,7.511782646179199219e+00
9.756000029086594338e+01,9.510665893554687500e+00,2.543139266967773438e+01,2.572259569168090820e+01,9.269919395446777344e+00,6.856368541717529297e+00
9.757000029089574866e+01,9.397087097167968750e+00,2.537679672241210938e+01,2.666923046112060547e+01,9.234474182128906250e+00,7.164784431457519531e+00
9.758000029092556815e+01,9.014809608459472656e+00,2.536697769165039062e+01,2.348721432685852051e+01,9.047602653503417969e+00,7.039365291595458984e+00
9.759000029095538764e+01,1.024298477172851562e+01,2.551699829101562500e+01,2.878747272491455078e+01,9.352768898010253906e+00,7.514243125915527344e+00
9.760000029098519292e+01,1.086834335327148438e+01,2.534865570068359375e+01,2.817637872695922852e+01,9.493416786193847656e+00,7.344655513763427734e+00
9.761000029101501241e+01,1.052101039886474609e+01,2.552696037292480469e+01,2.759839773178100586e+01,9.190236091613769531e+00,7.038295269012451172e+00
9.762000029104481769e+01,9.826667785644531250e+00,2.537658500671386719e+01,2.650967597961425781e+01,9.182688713073730469e+00,6.920889854431152344e+00
9.763000029107463718e+01,9.659739494323730469e+00,2.589138221740722656e+01,2.569203424453735352e+01,9.024636268615722656e+00,7.137397289276123047e+00
9.764000029110445666e+01,1.005031013488769531e+01,2.620096397399902344e+01,1.861796641349792480e+01,9.440450668334960938e+00,7.082366943359375000e+00
9.765000029113426194e+01,1.087904930114746094e+01,2.516994857788085938e+01,2.676221847534179688e+01,9.371851921081542969e+00,7.054101467132568359e+00
9.766000029116408143e+01,1.150330352783203125e+01,2.570356369018554688e+01,2.755001306533813477e+01,9.458838462829589844e+00,7.334038257598876953e+00
9.767000029119388671e+01,1.067910194396972656e+01,2.593826484680175781e+01,2.806436347961425781e+01,9.389062881469726562e+00,6.975694656372070312e+00
9.768000029122370620e+01,9.815950393676757812e+00,2.614753150939941406e+01,3.169691133499145508e+01,9.497606277465820312e+00,7.671663284301757812e+00
9.769000029125352569e+01,9.949781417846679688e+00,2.568246078491210938e+01,3.131595134735107422e+01,9.549504280090332031e+00,7.451014995574951172e+00
9.770000029128333097e+01,1.002266883850097656e+01,2.627665901184082031e+01,2.410214185714721680e+01,9.319219589233398438e+00,7.300538063049316406e+00
9.771000029131315046e+01,1.004236030578613281e+01,2.601693916320800781e+01,1.646435570716857910e+01,8.899192810058593750e+00,6.764002799987792969e+00
9.772000029134296994e+01,1.008466053009033203e+01,2.580191421508789062e+01,2.920222711563110352e+01,9.303763389587402344e+00,7.279837608337402344e+00
9.773000029137277522e+01,1.011862468719482422e+01,2.546027374267578125e+01,3.028647994995117188e+01,9.112326622009277344e+00,7.821053981781005859e+00
9.774000029140259471e+01,1.010765838623046875e+01,2.520298194885253906e+01,2.936374664306640625e+01,9.175524711608886719e+00,7.854662895202636719e+00
9.775000029143241420e+01,1.000780487060546875e+01,2.573832702636718750e+01,2.604185962677001953e+01,9.600053787231445312e+00,6.542608737945556641e+00
9.776000029146221948e+01,9.988204956054687500e+00,2.572696685791015625e+01,1.950818181037902832e+01,7.986155033111572266e+00,7.363979816436767578e+00
9.777000029149203897e+01,1.002143478393554688e+01,2.592227554321289062e+01,2.929702091217041016e+01,9.079389572143554688e+00,7.503367900848388672e+00
9.778000029152184425e+01,1.072058486938476562e+01,2.556342315673828125e+01,3.010015106201171875e+01,8.801712036132812500e+00,7.587129592895507812e+00
9.779000029155166374e+01,1.015362167358398438e+01,2.603848266601562500e+01,2.772265768051147461e+01,9.167524337768554688e+00,7.186020851135253906e+00
9.780000029158148322e+01,1.112113761901855469e+01,2.575063323974609375e+01,2.907618045806884766e+01,9.369512557983398438e+00,7.209381580352783203e+00
9.781000029161128850e+01,1.091916179656982422e+01,2.570309066772460938e+01,2.790935945510864258e+01,9.144627571105957031e+00,7.043874263763427734e+00
9.782000029164110799e+01,1.060702133178710938e+01,2.556926727294921875e+01,2.680158996582031250e+01,9.086364746093750000e+00,6.991492271423339844e+00
9.783000029167091327e+01,1.065873908996582031e+01,2.624394607543945312e+01,2.759703922271728516e+01,9.137879371643066406e+00,7.171747684478759766e+00
9.784000029170073276e+01,1.026848602294921875e+01,2.580637359619140625e+01,2.974639081954956055e+01,9.705278396606445312e+00,7.514290332794189453e+00
9.785000029173055225e+01,1.087582778930664062e+01,2.581982040405273438e+01,2.942706966400146484e+01,9.536325454711914062e+00,7.421658039093017578e+00
9.786000029176035753e+01,1.090316772460937500e+01,2.560711288452148438e+01,2.371405172348022461e+01,9.132603645324707031e+00,6.697245597839355469e+00
9.787000029179017702e+01,1.020276832580566406e+01,2.549153137207031250e+01,2.894559192657470703e+01,9.581080436706542969e+00,7.409523963928222656e+00
9.788000029181999651e+01,1.075275611877441406e+01,2.580128479003906250e+01,2.759717655181884766e+01,9.136534690856933594e+00,7.343466758728027344e+00
9.789000029184980178e+01,1.062128257751464844e+01,2.568207168579101562e+01,2.569338846206665039e+01,8.991827964782714844e+00,7.161519050598144531e+00
9.790000029187962127e+01,1.109858608245849609e+01,2.555013656616210938e+01,2.915085172653198242e+01,9.366341590881347656e+00,7.142926216125488281e+00
9.791000029190942655e+01,1.048754119873046875e+01,2.563606452941894531e+01,3.206995916366577148e+01,9.318983078002929688e+00,8.171572685241699219e+00
9.792000029193924604e+01,1.110150909423828125e+01,2.577007102966308594e+01,2.671774673461914062e+01,9.102937698364257812e+00,7.169682502746582031e+00
9.793000029196906553e+01,1.083790016174316406e+01,2.544656944274902344e+01,2.887115097045898438e+01,9.579884529113769531e+00,7.083643913269042969e+00
9.794000029199887081e+01,1.044159507751464844e+01,2.567326736450195312e+01,2.754801177978515625e+01,9.383069038391113281e+00,7.200281143188476562e+00
9.795000029202869030e+01,1.043729019165039062e+01,2.600804901123046875e+01,3.003071355819702148e+01,9.336388587951660156e+00,7.644333362579345703e+00
9.796000029205849557e+01,1.005648994445800781e+01,2.581628799438476562e+01,2.637831449508666992e+01,9.148616790771484375e+00,7.044649600982666016e+00
9.797000029208831506e+01,1.045392990112304688e+01,2.561193084716796875e+01,2.788655281066894531e+01,9.573729515075683594e+00,7.202973365783691406e+00
9.798000029211813455e+01,1.036331367492675781e+01,2.571100616455078125e+01,2.680153083801269531e+01,9.159040451049804688e+00,7.004942417144775391e+00
9.799000029214793983e+01,1.000459861755371094e+01,2.545198249816894531e+01,2.659843969345092773e+01,9.130167961120605469e+00,6.969720840454101562e+00
9.800000029217775932e+01,1.071192741394042969e+01,2.581666564941406250e+01,2.593702173233032227e+01,9.334697723388671875e+00,6.878250598907470703e+00
9.801000029220756460e+01,1.023317909240722656e+01,2.598003768920898438e+01,2.431255698204040527e+01,8.359850883483886719e+00,7.229060649871826172e+00
9.802000029223738409e+01,1.011879730224609375e+01,2.556670570373535156e+01,2.420994615554809570e+01,8.662607192993164062e+00,7.826447010040283203e+00
9.803000029226720358e+01,1.070113849639892578e+01,2.593649482727050781e+01,2.433817052841186523e+01,9.061579704284667969e+00,7.318291187286376953e+00
9.804000029229702307e+01,1.074536323547363281e+01,2.603198814392089844e+01,3.013308334350585938e+01,9.552199363708496094e+00,7.134005546569824219e+00
9.805000029232682834e+01,1.020292472839355469e+01,2.594575500488281250e+01,3.015818881988525391e+01,9.357419013977050781e+00,8.022283554077148438e+00
9.806000029235664783e+01,1.070745086669921875e+01,2.597632217407226562e+01,2.471136569976806641e+01,9.212163925170898438e+00,6.831532478332519531e+00
9.807000029238645311e+01,1.041532707214355469e+01,2.533056259155273438e+01,2.392765450477600098e+01,9.068062782287597656e+00,6.943432331085205078e+00
9.808000029241627260e+01,1.056801414489746094e+01,2.586759185791015625e+01,3.070256567001342773e+01,9.610461235046386719e+00,7.182953357696533203e+00
9.809000029244609209e+01,1.054821491241455078e+01,2.575452423095703125e+01,2.720366239547729492e+01,9.356398582458496094e+00,7.037708282470703125e+00
9.810000029247589737e+01,1.095991516113281250e+01,2.588466262817382812e+01,3.016541051864624023e+01,9.483111381530761719e+00,7.374119758605957031e+00
9.811000029250571686e+01,1.056520843505859375e+01,2.550818252563476562e+01,2.858744525909423828e+01,9.255018234252929688e+00,7.752466678619384766e+00
9.812000029253552214e+01,1.098520278930664062e+01,2.566822242736816406e+01,3.138641214370727539e+01,9.338083267211914062e+00,7.370711326599121094e+00
9.813000029256534162e+01,1.123650550842285156e+01,2.549460983276367188e+01,2.820987367630004883e+01,8.871443748474121094e+00,7.743809700012207031e+00
9.814000029259516111e+01,1.135761833190917969e+01,2.598447418212890625e+01,2.729061174392700195e+01,8.749615669250488281e+00,7.301240444183349609e+00
9.815000029262496639e+01,1.037410736083984375e+01,2.581153869628906250e+01,3.040532064437866211e+01,9.374459266662597656e+00,7.409183025360107422e+00
9.816000029265478588e+01,1.119208335876464844e+01,2.596556091308593750e+01,1.718409299850463867e+01,9.361373901367187500e+00,6.459093570709228516e+00
9.817000029268459116e+01,1.099976253509521484e+01,2.571358871459960938e+01,2.478355169296264648e+01,9.462952613830566406e+00,7.053027153015136719e+00
9.818000029271441065e+01,1.104657363891601562e+01,2.557893371582031250e+01,2.390569019317626953e+01,9.031421661376953125e+00,6.659514904022216797e+00
9.819000029274423014e+01,1.097794246673583984e+01,2.540540695190429688e+01,2.697105550765991211e+01,9.871470451354980469e+00,7.200160503387451172e+00
9.820000029277403542e+01,1.058890724182128906e+01,2.454875183105468750e+01,2.680724811553955078e+01,9.416152954101562500e+00,6.920452594757080078e+00
9.821000029280385490e+01,1.065564823150634766e+01,2.543676567077636719e+01,2.957124900817871094e+01,9.746498107910156250e+00,7.423735141754150391e+00
9.822000029283366018e+01,1.017894268035888672e+01,2.580233192443847656e+01,2.360586786270141602e+01,8.834972381591796875e+00,7.172583580017089844e+00
9.823000029286347967e+01,1.042453479766845703e+01,2.558555412292480469e+01,2.843710851669311523e+01,9.568601608276367188e+00,7.148905754089355469e+00
9.824000029289329916e+01,1.005205154418945312e+01,2.575961685180664062e+01,2.562075901031494141e+01,9.425261497497558594e+00,6.902342796325683594e+00
